antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'lecturer'}),frozenset({'study'}),0.1324200913242009,0.4200913242009132,0.0958904109589041,0.7241379310344828,1.7237631184407798,0.04026187944371468,2.1021689497716896
frozenset({'tutor'}),frozenset({'lecturer'}),0.10730593607305935,0.1324200913242009,0.07990867579908675,0.7446808510638298,5.623624358033749,0.06569921394466337,3.398021308980213
frozenset({'tutoring'}),frozenset({'lecturer'}),0.0776255707762557,0.1324200913242009,0.0776255707762557,1.0,7.551724137931035,0.06734638560497071,inf
frozenset({'tutor'}),frozenset({'student'}),0.10730593607305935,0.2511415525114155,0.09817351598173515,0.9148936170212766,3.6429400386847197,0.07122453660265632,8.799086757990866
frozenset({'tutoring'}),frozenset({'student'}),0.0776255707762557,0.2511415525114155,0.0730593607305936,0.9411764705882353,3.7475935828877005,0.053564354371259976,12.730593607305932
frozenset({'tutor'}),frozenset({'study'}),0.10730593607305935,0.4200913242009132,0.09360730593607305,0.8723404255319149,2.076549491211841,0.048529013156523006,4.542617960426181
frozenset({'tutoring'}),frozenset({'study'}),0.0776255707762557,0.4200913242009132,0.07534246575342465,0.9705882352941176,2.3104219948849107,0.042732636934175686,19.716894977168945
frozenset({'tutor'}),frozenset({'tutoring'}),0.10730593607305935,0.0776255707762557,0.07534246575342465,0.7021276595744681,9.045056320400501,0.06701278121807301,3.096542726679713
frozenset({'tutoring'}),frozenset({'tutor'}),0.0776255707762557,0.10730593607305935,0.07534246575342465,0.9705882352941176,9.045056320400501,0.06701278121807301,30.351598173515974
"frozenset({'student', 'lecturer'})",frozenset({'study'}),0.0867579908675799,0.4200913242009132,0.07990867579908675,0.9210526315789473,2.1925057208237986,0.043462396530514376,7.345509893455097
"frozenset({'study', 'lecturer'})",frozenset({'student'}),0.0958904109589041,0.2511415525114155,0.07990867579908675,0.8333333333333334,3.3181818181818183,0.05582660911990993,4.493150684931508
"frozenset({'tutor', 'student'})",frozenset({'lecturer'}),0.09817351598173515,0.1324200913242009,0.0776255707762557,0.7906976744186046,5.971130713712911,0.06462542482433643,4.145104008117706
"frozenset({'tutor', 'lecturer'})",frozenset({'student'}),0.07990867579908675,0.2511415525114155,0.0776255707762557,0.9714285714285714,3.8680519480519484,0.057557181876941685,26.210045662100445
"frozenset({'student', 'lecturer'})",frozenset({'tutor'}),0.0867579908675799,0.10730593607305935,0.0776255707762557,0.8947368421052632,8.33818589025756,0.0683159233543921,8.480593607305936
frozenset({'tutor'}),"frozenset({'student', 'lecturer'})",0.10730593607305935,0.0867579908675799,0.0776255707762557,0.723404255319149,8.33818589025756,0.0683159233543921,3.3017211099402886
"frozenset({'tutoring', 'student'})",frozenset({'lecturer'}),0.0730593607305936,0.1324200913242009,0.0730593607305936,1.0,7.551724137931035,0.06338483351056066,inf
"frozenset({'tutoring', 'lecturer'})",frozenset({'student'}),0.0776255707762557,0.2511415525114155,0.0730593607305936,0.9411764705882353,3.7475935828877005,0.053564354371259976,12.730593607305932
"frozenset({'student', 'lecturer'})",frozenset({'tutoring'}),0.0867579908675799,0.0776255707762557,0.0730593607305936,0.8421052631578947,10.84829721362229,0.06632472217009654,5.841704718417046
frozenset({'tutoring'}),"frozenset({'student', 'lecturer'})",0.0776255707762557,0.0867579908675799,0.0730593607305936,0.9411764705882353,10.848297213622292,0.06632472217009654,15.525114155251137
"frozenset({'tutor', 'study'})",frozenset({'lecturer'}),0.09360730593607305,0.1324200913242009,0.07534246575342465,0.8048780487804879,6.078216989066443,0.06294697775275744,4.446347031963472
"frozenset({'tutor', 'lecturer'})",frozenset({'study'}),0.07990867579908675,0.4200913242009132,0.07534246575342465,0.9428571428571428,2.2444099378881988,0.041773524321844835,10.148401826484015
"frozenset({'study', 'lecturer'})",frozenset({'tutor'}),0.0958904109589041,0.10730593607305935,0.07534246575342465,0.7857142857142857,7.322188449848024,0.0650528554450491,4.165905631659056
frozenset({'tutor'}),"frozenset({'study', 'lecturer'})",0.10730593607305935,0.0958904109589041,0.07534246575342465,0.7021276595744681,7.322188449848025,0.0650528554450491,3.0352250489236794
"frozenset({'tutoring', 'study'})",frozenset({'lecturer'}),0.07534246575342465,0.1324200913242009,0.07534246575342465,1.0,7.551724137931035,0.06536560955776569,inf
"frozenset({'tutoring', 'lecturer'})",frozenset({'study'}),0.0776255707762557,0.4200913242009132,0.07534246575342465,0.9705882352941176,2.3104219948849107,0.042732636934175686,19.716894977168945
"frozenset({'study', 'lecturer'})",frozenset({'tutoring'}),0.0958904109589041,0.0776255707762557,0.07534246575342465,0.7857142857142857,10.121848739495798,0.06789891787077,4.30441400304414
frozenset({'tutoring'}),"frozenset({'study', 'lecturer'})",0.0776255707762557,0.0958904109589041,0.07534246575342465,0.9705882352941176,10.1218487394958,0.06789891787077,30.739726027397257
"frozenset({'tutor', 'tutoring'})",frozenset({'lecturer'}),0.07534246575342465,0.1324200913242009,0.07534246575342465,1.0,7.551724137931035,0.06536560955776569,inf
"frozenset({'tutor', 'lecturer'})",frozenset({'tutoring'}),0.07990867579908675,0.0776255707762557,0.07534246575342465,0.9428571428571428,12.14621848739496,0.06913950918454577,16.141552511415522
"frozenset({'tutoring', 'lecturer'})",frozenset({'tutor'}),0.0776255707762557,0.10730593607305935,0.07534246575342465,0.9705882352941176,9.045056320400501,0.06701278121807301,30.351598173515974
frozenset({'tutor'}),"frozenset({'tutoring', 'lecturer'})",0.10730593607305935,0.0776255707762557,0.07534246575342465,0.7021276595744681,9.045056320400501,0.06701278121807301,3.096542726679713
